"key","en",,,"ch","jp","ko","fr","sp","ge","br","ru",,"portrait_animator"
"Aloys_date_SouthBeach_1A_Option","Não sabia que o mar fedia além de peixe. (Amizade)","50","12","我还以为海只有鱼腥味。（朋友）","海って、魚以外にもくさいものがあるんだ。（友情）","바다에서 비린내 말고 다른 악취가 난다니, 몰랐어. (Friend)","Je savais pas que les algues pouvaient puer. (Amitié)",,"Ach, das Meer stinkt nicht nur nach Fisch? (Freundschaft)","Não sabia que o mar fedia além de peixe. (Amizade)","Казалось бы, как океан может «вонять»? Ну, разве что рыбой. (дружба)",,
"Aloys_date_SouthBeach_1B_Option","A vista do seu trabalho é muito melhor. (Amizade)","50","12","听你这么说，你的工作环境比我的好看多了。（朋友）","調理場よりは眺めのいい職場っぽいね。（友情）","네 직장이, 내 직장보다 경치는 훨씬 좋나보다. (Friend)","T'as du bol de voir ces paysages au boulot. (Amitié)",,"Dein Arbeitsplatz hat eine schönere Aussicht als meiner. (Freundschaft)","A vista do seu trabalho é muito melhor. (Amizade)","По крайней мере виды у тебя на работе получше. (дружба)",,
"Aloys_date_SouthBeach_1A_Response","O mar é muitas coisas, e "fedido" é uma delas.","245","11","大海什么样都有，臭味只是其中一种。","海にはいろんな側面があるが、においもその1つでよ。","바다는 많은 모습을 가졌지, 악취는 그 중 하나고.","Eh si… L'océan a plein de facettes, et la puanteur sous toutes ses formes en fait partie.",,"Das Meer hat viele Eigenschaften. Eine davon ist der Gestank.","O mar é muitas coisas, e "fedido" é uma delas.","Океан всегда разный, и вонючим тоже бывает.",,
"Aloys_date_SouthBeach_1B_Response","O clima podia mudar sua opinião nesse sentido. Não tem lugar pior pra se estar em uma tempestade do que em um barco._Por outro lado, não tem nada melhor do que ficar num lugar confortável quando chove.","245","34","天气会让人改变想法。暴雨天待在船上，真的是最糟的体验。_反倒是雨天窝在温暖的地方，才是最舒服的。","天気によっては、お前の考えも変わると思うけどな。嵐のときは、船の上なんて一番いたくねえ場所だ。_やっぱ、雨の日はどっかくつろげる屋内にいんのがいいぜ。","날씨가 그 생각을 바꿔버릴 걸. 폭풍우 속의 갑판 위만큼 끔찍한 장소는 없지._비가 올 때에도 아늑한 실내에서 편안하게 지낼 수 있는 게, 당연 최고지.","Si tu voyais la météo, tu changerais vite d'avis. Y a pas pire endroit qu'un bateau en pleine tempête._Alors qu'en intérieur, à l'aise et bien au chaud, le bruit de la pluie battante est un cadeau du ciel.",,"Dafür hat deiner das bessere Wetter. Es macht keinen Spaß, während eines Regensturms an Deck eines Boots zu sein._Bei Regen ist es doch viel schöner, wenn man sich’s drinnen gemütlich macht.","O clima podia mudar sua opinião nesse sentido. Não tem lugar pior pra se estar em uma tempestade do que em um barco._Por outro lado, não tem nada melhor do que ficar num lugar confortável quando chove.","Ты просто не знаешь, какая там бывает погода. Нет хуже места, чем на лодке во время бури._Другое дело — сидеть на теплой кухне и слушать дождь за окном.",,
"Aloys_date_SouthBeach_Walk_1","Eu realmente queria ter ficado um pouco mais longe de onde eu trabalho o dia todo. É, o mar é bonito, mas ver um lugar diferente seria legal.","245","28","我只是想离工作地点远一点。海确实好看，但换个风景也不错。","オレとしては、1日中働いてるトコからもう少し離れたかったな。そりゃあ海はキレイだけどよ、違う景色を見れたらよかったとは思うぜ。","나는 하루 종일 일하는 곳에서 좀 떨어져 있고 싶었어. 그래, 바다는 아름답지. 하지만 풍경을 바꾸는 것도 나쁘지 않잖아.","J'avais envie de voir autre chose que l'océan, voilà tout. C'est vrai que c'est joli, mais ça fait du bien de changer d'air, de temps en temps.",,"Ich wollte einfach etwas mehr Abstand von meinem Arbeitsplatz. Ja, das Meer ist schön, aber ein Tapetenwechsel ist noch schöner.","Eu realmente queria ter ficado um pouco mais longe de onde eu trabalho o dia todo. É, o mar é bonito, mas ver um lugar diferente seria legal.","Мне просто хотелось уйти подальше от места, где я целыми днями работаю. Да, океан красивый, но иногда нужно менять пейзаж.",,
"Aloys_date_SouthBeach_Walk_2","No final, pescar é meu trabalho normal. Me desculpa se eu fiquei meio chato por estar aqui, mas, quando eu bato o ponto, só quero ficar longe do trabalho.","245","31","说到底，捕鱼就是我的工作。如果我在这儿显得有点心不在焉，抱歉。下班之后，我真的只想远离工作。","結局のトコ、漁はオレの仕事でしかねえ。せっかく2人でいるのに、そっけない態度になってたら悪い。プライベートな時間に、仕事のことは考えたくなくてよ。","결국 바닷일은, 먹고 살려고 하는 일이야. 내 말이 불평하는 것 처럼 들렸다면 미안해, 하지만 퇴근하고 난 후에는, 그냥 직장에서 벗어나고 싶어.","Je passe mes journées à pêcher, tu sais. Je veux pas gâcher l'ambiance en râlant, mais j'aurais préféré qu'on choisisse un autre endroit.",,"Ich fische nur, um meinen Lebensunterhalt zu sichern. Tut mir leid, dass ich so grummelig bin, aber in meiner Freizeit will ich Abstand von der Arbeit.","No final, pescar é meu trabalho normal. Me desculpa se eu fiquei meio chato por estar aqui, mas, quando eu bato o ponto, só quero ficar longe do trabalho.","В конце концов, я рыбак. Извини, что ною, но я всего лишь хотел бы забыть о работе в конце дня.",,"worried"
"Aloys_date_SouthBeach_End","É legal ficar com você. Desculpa a leve rabugice de hoje, mas quero que você saiba que não foi por sua causa._Só quero imaginar minha vida com você longe daqui, só isso.","245","39","和你在一起真的很好。今天要是有点别扭，别往心里去，不是你的问题。_我只是想象一下……未来和你在别的地方生活的样子，仅此而已。","お前といるのは楽しいぜ。カニみたいに殻にこもっちまって悪いな、お前のせいじゃないってことを言っておきたかった。_お前と人生を歩むなら、ここ以外で考えたい、それだけだ。","너랑 함께해서 좋았어. 까칠하게 굴었다면 미안해. 하지만 너 때문에 그런 게 아니라는 걸, 알아주면 좋겠어._그냥 이곳을 떠나 너랑 함께할 삶을 상상하고 싶어. 내가 말하고 싶은 건 그게 다야.","Pardon si j'étais de mauvais poil aujourd'hui, c'est pas ta faute. J'aime bien qu'on passe du temps ensemble._C'est juste que quand je nous imagine tous les deux, j'ai envie de me projeter ailleurs qu'ici.",,"Die Zeit mit dir ist schön. Entschuldige, dass ich heute eine Miesmuschel bin. Ist nicht deine Schuld._Ich will mir einfach nur ein Leben mit dir vorstellen, das woanders stattfindet.","É legal ficar com você. Desculpa a leve rabugice de hoje, mas quero que você saiba que não foi por sua causa._Só quero imaginar minha vida com você longe daqui, só isso.","Мне хорошо с тобой. Прости, что я сегодня колючий, как морской еж. Это не из-за тебя._Я просто пытаюсь представить себе нашу жизнь подальше отсюда, вот и все.",,
,,,,,,,,,,,,,
"102_ALOYS_MOVEIN","102_ALOYS_MOVEIN",,,,,,,,,,,,
,,,,,,,,,,,,,
"Aloys_moveIn_general_1","Talvez eu precise de um armário inteiro só para meus chapéus.","65",,,,"모자들 때문에 옷장 하나를 새로 사야될까 봐.",,,,,,,
"Aloys_moveIn_general_2","Preciso tirar o cheiro de peixe. Volto logo.","65",,,,"생선 비린내를 좀 씻어 보내야겠어. 금방 올게.",,,,,,,
"Aloys_moveIn_general_3","Gosto de mexer um pouco em casa. Acha que podemos abrir uma loja em algum lugar?","65",,,,"난 집 안에서 이것 저것 만드는 걸 좋아해. 어디엔가 작업장을 차릴 수 있지 않을까?",,,,,,,
"Aloys_moveIn_general_4","Hmm, hoje o dia é de aba cheia ou de boné? Aba completa.","65",,,,"흐음, 챙 넓은 걸 쓸까 아니면 야구 모자를 써야하나? 챙 넓은 걸 써야지.",,,,,,,
"Aloys_moveIn_general_5","Estou trabalhando em um robô para lavar louça. Assim que não estiver quebrando os pratos, vou configurá-lo.","65",,,,"식기 세척 로봇을 만들고 있어. 접시를 안 깨먹을 정도가 되면, 바로 설치해야겠어.",,,,,,,
,,,,,,,,,,,,,
"Aloys_moveIn_morning_1",,"65",,,,,,,,,,,
"Aloys_moveIn_morning_2",,"65",,,,,,,,,,,
"Aloys_moveIn_morning_3",,"65",,,,,,,,,,,
"Aloys_moveIn_morning_4",,"65",,,,,,,,,,,
"Aloys_moveIn_morning_5",,"65",,,,,,,,,,,
,,,,,,,,,,,,,
"Aloys_moveIn_night_1",,"65",,,,,,,,,,,
"Aloys_moveIn_night_2",,"65",,,,,,,,,,,
"Aloys_moveIn_night_3",,"65",,,,,,,,,,,
"Aloys_moveIn_night_4",,"65",,,,,,,,,,,
"Aloys_moveIn_night_5",,"65",,,,,,,,,,,
,,,,,,,,,,,,,
"Aloys_kids_decline","Não, estou bem. Eu gosto só de nós.","65",,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"103_HASEL","103_HASEL",,,,,,,,,,,,
,,,,,,,,,,,,,
"103_HASEL_ROMANTIC","103_HASEL_ROMANTICO",,,,,,,,,,,,
,,,,,,,,,,,,,
"Hasel_romantic_decline","O amor é um conceito estranho que nem os humanos entendem direito… Acho que não posso me meter nisso ainda, pelo menos até conhecer você melhor.","245","32","爱情这个概念，连人类自己都没完全搞明白……我现在还做不到那一步，至少得再多了解你一些。","愛は、人間にも完全には理解しきれない奇妙な概念だよね… わたしも、まだ実践できるとは思えないんだ。少なくとも、キミをもっと理解できるまでは。","사랑은, 인간도 완전히 이해하지 못한 이상한 개념이야 . . . 아직은 좀 아닌 것 같고, 서로 알아가는 시간이 더 필요할 것 같아.","L'amour est un concept étrange que même les humains ont du mal à comprendre… Je pense qu'il vaut mieux qu'on apprenne à mieux se connaître, d'abord.",,"Liebe ist ein seltsames Konzept, das selbst Menschen nicht ganz <nobr>verstehen …</nobr> Ich glaube, ich kann das noch nicht. Zumindest nicht, bis ich dich besser kenne.","O amor é um conceito estranho que nem os humanos entendem direito… Acho que não posso me meter nisso ainda, pelo menos até conhecer você melhor.","Любовь — странная выдумка, даже люди не знают, какой она должна быть… Не думаю, что я готова. Мне нужно узнать тебя получше.",,"worried"
"Hasel_romantic_accept","Também tenho sentido alguma coisa há um tempo. Sempre achei que fosse sinal de alguma coisa, mas acho que só gosto de você.","245","21","我其实也感觉到了一些东西，一直以为只是系统偏差……现在想想，应该是喜欢。","わたしも、しばらく前から何かを感じてたんだ。ずっとベアリングの調子が悪いんだろうって思ってたけど、きっとこれが好きって気持ちなんだね。","나도 꽤 오랫만에 뭔가를 느꼈어. 고장난 베어링 때문이라고 생각했는데, 애정이라는 것 때문이였나 봐.","Moi aussi, je ressens quelque chose pour toi depuis quelque temps. J'ai d'abord pensé à un bug, mais c'est sûrement de l'affection.",,"Ich spüre auch etwas – seit einer Weile schon. Erst hatte ich einen Hardware-Schaden im Verdacht, aber es ist wohl tatsächlich Zuneigung.","Também tenho sentido alguma coisa há um tempo. Sempre achei que fosse sinal de alguma coisa, mas acho que só gosto de você.","Я тоже что-то такое чувствую. Сначала я думала, что это тревога, но теперь, кажется, понимаю, что это влюбленность.",,"laugh"
,,,,,,,,,,,,,
"Hasel_romantic_like_location","Ah isso parece horr… horripilante de bom!","245","13","哦，听起来好像很糟……我是说，很棒！","うん、すっごく嫌な… じゃなくて、超いい場所だよ！","오우, 그것 참 끔찍 . . . 하게 좋은 시간일거야!","<nobr>Oh !</nobr> Quelle idée farfelue… euh, non, <nobr>fabuleuse !</nobr>",,"Oh, das klingt ja gräss–, <nobr>ähm … </nobr> großartig!","Ah isso parece horr… horripilante de bom!","Звучит ужасно… Ужасно интересно!",,
"Hasel_romantic_neutral_location","Ouvi dizer que é um lugar legal, então acho que tudo bem.","245","13","我听说那地方还不错，应该没问题。","悪くない場所だって聞いたことがあるから、大丈夫だと思う。","거기 꽤 괜찮다던데, 그러니 분명 좋을 거야.","J'ai entendu dire que c'était un endroit sympathique. Je suis sûre que ça va nous plaire.",,"Angeblich ist es dort nett. Wird also sicher in Ordnung sein.","Ouvi dizer que é um lugar legal, então acho que tudo bem.","Говорят, это приличное место. Не сомневаюсь, нам понравится.",,
"Hasel_romantic_dislike_location","Putz! Ah, eu não quero ir, mas já que você parece ter certeza que quer ir, tá bom.","245","14","哇……我真的不太想去，不过既然你这么确定，那好吧。","わっ、そこかあ！ わたしはすっごく行きたくないけど、キミは心に決めてるみたいだから、いいよ。","와우! 나는 정말로 가기 싫지만, 네가 가고 싶어하는 것 같으니, 알겠어.","Ooh… J'ai vraiment pas envie d'y aller, mais t'as l'air de savoir ce que tu veux, alors je te suis.",,"Oha! Da will ich echt nicht hin, aber wenn du darauf bestehst, na gut.","Putz! Ah, eu não quero ir, mas já que você parece ter certeza que quer ir, tá bom.","Ого! Мне такое не по вкусу, но раз ты так хочешь, идем.",,"worried"
"Hasel_romantic_same_location","Eu tô sempre dando pane, mas até eu lembro que você já me levou lá.","245","15","虽然我经常出故障，但我记得我们已经去过那里约会了。","わたしも不具合は多いけど、覚えてる。そこにはもう連れていってもらったよ。","난 버그가 많긴 하지만, 우리가 이미 거기에서 데이트 했었다는 건 기억하고 있어.","C'est vrai que j'ai pas mal de bugs, mais j'ai pas oublié notre rendez-vous là-bas, tu sais.",,"Ich habe zwar oft Aussetzer, aber ich weiß noch, dass wir dort schon mal ein Date hatten.","Eu tô sempre dando pane, mas até eu lembro que você já me levou lá.","Да, у меня бывают сбои, но даже я помню, что мы туда уже ходили.",,"worried"
,,,,,,,,,,,,,
"Hasel_romantic_secondDate_endIntro","Gostei muito de passar esse tempo com você._Sinto que minha mente fica mais estável quando a gente conversa.","245","21","我真的很享受和你在一起的时光。_跟你聊天的时候，我的大脑都没那么容易短路。","キミとのデート、すごく楽しかった。_キミと話してるときは、思考回路もスムーズなことに気づいたんだ。","너와 함께 시간을 보낼 수 있어서 정말 즐거웠어._너랑 대화할 때면, 내 머릿 속이 지직거리지 않는다는 걸 느끼게 되네.","Ça m'a beaucoup plu de passer du temps avec toi._J'ai remarqué que mon système bugue moins souvent quand on papote.",,"Ich habe die Zeit mit dir wirklich genossen._Wenn ich mit dir spreche, habe ich deutlich weniger Aussetzer.","Gostei muito de passar esse tempo com você._Sinto que minha mente fica mais estável quando a gente conversa.","Я отлично провела с тобой время._Похоже, мой процессор меньше глючит, когда мы вместе.",,
"Hasel_romantic_secondDate_relationshipOption","Também sinto essa calma com você. (Romance)","50","9","我和你在一起的时候，也会觉得更安定。（恋人）","自分もヘーゼルといると穏やかになれるよ。（恋愛）","나도 너랑 함께하면 마음이 편해져. (Romance)","Moi aussi, ça m'apaise d'être avec toi. (Amour)",,"Ich fühle mich in deiner Nähe auch ruhiger. (Romanze)","Também sinto essa calma com você. (Romance)","Мне с тобой тоже становится спокойней. (флирт)",,
"Hasel_romantic_secondDate_friendsOption","Acho que é melhor ficar na amizade. (Amizade)","50","9","我觉得我们当朋友会更合适。（朋友）","自分たちは友だちでいたほうがいいと思う。（友情）","내 생각엔, 우리는 그냥 친구로 남아있는 게 나을 것 같아. (Friend)","Je pense qu'on devrait s'en tenir à de l'amitié. (Amitié)",,"Ich sehe dich eher als gute Freundin. (Freundschaft)","Acho que é melhor ficar na amizade. (Amizade)","Думаю, нам лучше остаться друзьями. (дружба)",,
"Hasel_romantic_secondDate_relationshipAccept","Ah, isso faz meu cérebro zumbir! Mas de um jeito bom! Acho que eu devia dar uma ajustada nisso depois…","245","21","这让我的大脑开始“嗡嗡嗡”地转……是好的那种！不过之后可能得校准一下。","わあ、それを聞いたら、わたしの脳からすごい音がしてきたよ… すごいって、いい意味でね！ でも、あとで調整してもらったほうがいいかな。","오, 그 말을 들으니까 내 머릿 속이 '위이이잉' 하고 돌아가 . . . 좋은 느낌으로 말야! 나중에 조정을 받아야 되겠는데.","<nobr>Ah !</nobr> Quand j'entends ça, j'ai le cerveau qui fait "bzzzit"… C'est une bonne chose ! Mais je devrais sûrement faire réparer ça, à l'occasion.",,"Oh, das bringt meine Drähte zum <nobr>Knistern …</nobr> Auf eine gute Weise! Aber ich sollte das später mal überprüfen lassen.","Ah, isso faz meu cérebro zumbir! Mas de um jeito bom! Acho que eu devia dar uma ajustada nisso depois…","Ой, у меня в голове сейчас такое «вж-ж-ж-ж-ж-ж»… В хорошем смысле! Но, наверное, настройки надо поменять.",,
"Hasel_romantic_secondDate_relationshipDecline","Ah. Sim… entendi. Verdade, funcionamos mais sem um envolvimento romântico._Eu não projetei um relacionamento de décadas com base nos dados deste encontro pra tomar essa decisão, de forma alguma…","245","37","嗯……我明白了。我也觉得我们当朋友会更合适。_当然不是因为我用这次约会的数据推演了几十年的关系走向……绝对没有。","うん… なるほど。うん、わたしたちは恋人同士じゃないほうがうまくいくと思うよ。_このデートからのデータをもとにして、恋人としての数十年をシミュレートしたことによる判断ではないからね… 本当だよ。","그래 . . . 알겠어. 하지만 나는 우리가 연인 관계가 아닌 게 더 낫다고 생각해._이번 데이트 데이터를 기반으로, 수 십년간의 관계를 예상해서 이런 결정을 내린 건 아니야 . . . 절대로.","Oui… Je vois. Je suis d'accord, c'est mieux qu'on reste potes._J'avais pas du tout projeté notre relation sur plusieurs décennies en me basant sur les données récoltées durant ce rendez-vous… non, pas du tout.",,"Ja … Verstehe. Ja, unsere Beziehung sollte platonisch sein._Nein, ich habe die auf diesem Date erfassten Daten nicht als Basis für eine jahrzehntelange Romanze <nobr>gesehen …</nobr>.","Ah. Sim… entendi. Verdade, funcionamos mais sem um envolvimento romântico._Eu não projetei um relacionamento de décadas com base nos dados deste encontro pra tomar essa decisão, de forma alguma…","Да… Понимаю. Мы не достаточно совместимы как романтические партнеры._Только не подумай, я не моделировала наши отношения на десятки лет вперед на основании данных с первого свидания… Вовсе нет.",,"worried"
"Hasel_romantic_secondDate_friendsResponse","Entendi… Faz sentido! Bom, isso certamente fortaleceu nossa amizade!_Essa decisão funciona pra mim e pra você, obaa!","245","25","我懂了……这很合理！这样一来，我们反而成了更亲近的朋友！_对我们来说都挺好的！耶！","うん… 理解できるよ！ むしろ、今のほうが友だちとして仲良くなれたし！_… わたしたち両方にとって、いい結果になったってことだね！ いえい！","그래 . . . 그거 참 괜찮네! 오히려, 우리는 더 가까운 친구가 된 거잖아!_. . . 우리 둘 모두에게 더 좋은 일이지! 예이!","Je vois… C'est <nobr>logique !</nobr> Notre amitié est plus solide que <nobr>jamais !</nobr>_C'est mieux pour nous <nobr>deux !</nobr> <nobr>Youpi !</nobr>",,"Verstehe … Das ergibt Sinn! Eigentlich wurde unsere Freundschaft dadurch gestärkt._… So funktioniert es für uns beide! Hurra!","Entendi… Faz sentido! Bom, isso certamente fortaleceu nossa amizade!_Essa decisão funciona pra mim e pra você, obaa!","Понятно… И очень разумно! Зато теперь наша дружба станет еще крепче!_…И нас обоих это устраивает. Ура!",,"laugh"
,,,,,,,,,,,,,
"Hasel_date_LonelyCliffs_Intro","Uau… Olha, Tapioca, olha essa vista! Acho que esses rochedos SÃO solitários mesmo.","245","16","哇，快看啊波霸！这风景真不错。看来这悬崖确实挺“孤寂”的。","わあっ、タピ！ この景色を見てよ！ やっぱり名前の通り、この岬は孤独なんだ。","와, 보바야! 저 경치를 좀 봐봐! 절벽이 생각한 것 보다, 더 외로워 보이긴 하네.","<nobr>Ouah !</nobr> T'as vu ce paysage, <nobr>Bubulle ?</nobr> Ces falaises portent bien leur <nobr>nom !</nobr>",,"Wow, hey, Boba! Sieh dir diese Aussicht an! Diese Klippen sind wohl echt ziemlich einsam.","Uau… Olha, Tapioca, olha essa vista! Acho que esses rochedos SÃO solitários mesmo.","Эй, Боба, полюбуйся-ка видом! А эти и правда выглядят одинокими.",,
"Hasel_date_LonelyCliffs_1","Você acha que vão aceitar você nessa cidade como se pertencesse ao lugar? Afinal, você chegou há pouco em Surto nas Findas._Digo, Porto das Cinzas. Sabe, fico curiosa: bateu a ansiedade quando você veio pra cá?","245","39","你觉得自己以后能被这个镇子真正接纳吗？毕竟你刚来巴拉刚不久。_抱歉，我是说白蜡港。刚来的时候，你紧张吗？","キミは、自分がコミュニティの一員として受け入れられるときは来る、って思う？ 割と最近のことでしょ、キミがラッシュタイト江に…_じゃなくて、ホワイトアッシュ港に来たのは。気になってるんだ、この町に来るとき、(playername)は緊張してた？","마을 사람들이 너를 마을의 인원으로 받아줄 거라고 생각해? 너는 이 파란 새 항구에 온 지 얼마 안됐잖아._아니, 하얀 재 항구에. 나는 정말 궁금해, 여기 처음 올 때 긴장했었어?","###############################################################################################################################################################################################################################################################",,"Glaubst du, dass du dich hier je heimisch fühlen wirst? Noch bist du ja ein ziemlich neues Gesicht in Maislockenlarven, ähm, Weißflockenhafen._Warst du eigentlich nervös, als du hier ankamst?","Você acha que vão aceitar você nessa cidade como se pertencesse ao lugar? Afinal, você chegou há pouco em Surto nas Findas._Digo, Porto das Cinzas. Sabe, fico curiosa: bateu a ansiedade quando você veio pra cá?","Как думаешь, меня примут за свою в городе? Ты ведь тоже недавно в Прелой Простыне._То есть, в Белой Пристани. Тебе тоже было страшно сюда переезжать?",,
"Hasel_date_LonelyCliffs_1A_Option","Bateu, mas você fez isso passar. (Romance)","50","9","有一点，但你让我安心下来了。（恋人）","うん、でもヘーゼルのおかげで楽になった。（恋愛）","긴장했지, 하지만 네 덕분에 긴장이 사라졌어. (Romance)","Un peu, mais tu as su me rassurer. (Amour)",,"Zuerst ja, aber dank dir ist das verflogen. (Romanze)","Bateu, mas você fez isso passar. (Romance)","Да, было, но ты разогнала все мои страхи. (флирт)",,
"Hasel_date_LonelyCliffs_1B_Option","Não vai ser fácil, mas talvez aceitem. (Amizade)","50","11","也许有一天吧，不过我觉得不会太容易。（朋友）","難しくても、いつか受け入れられると思う。（友情）","언젠가는 받아들여지겠지만, 그게 쉬울거라고는 생각하진 않아. (Friend)","Je croise les doigts pour m'intégrer… (Amitié)",,"Eines Tages akzeptieren sie mich vielleicht. (Freundschaft)","Não vai ser fácil, mas talvez aceitem. (Amizade)","Может, и примут. Но не думаю, что будет просто. (дружба)",,
"Hasel_date_LonelyCliffs_1A_Response","Eu, hã… Não sei o que fazer com essa informação. Isso… é nervosismo?_Mas do tipo bom? Hãããã… não, mas sim. Mas não? Sim, acho que é bom. Gosto disso.","245","35","我……我不知道该怎么处理这条信息。我是在紧张吗？_可又是好的那种？不对……好像是对的。我想我挺喜欢的。","あ… えーと、この情報をどう処理したらいいんだろう… これって、わたし、ドキドキしてる？_でもこれって、いい意味でのドキドキ？ あーーーーーーー、違うかな、でもそう、でも違う。うん、この感じ、好きかも。","나 . . . 나는 그런 정보를 어떻게 처리해야 할 지 모르겠어. . . 나는 . . . 아니, 이건 혼란인가?_하지만 좋은 느낌인데? 으으으으으으음, 아냐, 하지만 맞아, 근데 아니야. 좋아, 난 이 기분이 좋아.","Je… Je sais pas comment réagir à ce que tu viens de dire. Est-ce que… je suis <nobr>nerveuse ?</nobr>_Mais de façon <nobr>positive ?</nobr> Euuuuuuuuuuh, non. Mais si, mais non. Mais <nobr>si !</nobr> Ça me plaît.",,"Ich … Ich weiß nicht, wie ich mit dieser Information umgehen <nobr>soll …</nobr> Bin ich nervös?_Auf eine gute Weise? Ähhhhhhhhhhhhhh, nein, aber ja, aber nein. Ja, ich glaube, das gefällt mir.","Eu, hã… Não sei o que fazer com essa informação. Isso… é nervosismo?_Mas do tipo bom? Hãããã… não, mas sim. Mas não? Sim, acho que é bom. Gosto disso.","Я… Не знаю, как обработать эту информацию… Я… это… нервничаю?_Но в хорошем смысле? Э-э-э, нет, но да… но нет… Кажется, мне это нравится.",,"worried"
"Hasel_date_LonelyCliffs_1B_Response","É, eu notei que todo mundo foi… surpreendentemente neutro quando eu vim pra cá._Alguns dos locais não gostaram de me ver. Foi há bastante tempo e, desde então, alguns deles até começaram a sorrir pra mim._Progresso!","245","42","刚来的时候，我发现大家的态度意外地中性。_有些居民并不欢迎我，不过现在已经有人会对我笑了……_算是进步。","そうだよね、わたしも着いたばかりのときはみんな… 反応がなくて、びっくりした。_中には、わたしの顔を見てもあまりうれしそうじゃない地元の人もいたな。だけど、それは結構前だし、今は笑顔を見せてくれるようになった人もいるんだ。_進歩だね！","그래, 내가 처음 여기 왔을 때는 . . . 사람들이 놀라울 정도로 무신경하더라고._어떤 사람들은 나를 보는 것 조차 좋아하지 않았고. 그것도 꽤 오래전 일이야. 이제는 사람들이 내게 미소를 지어주기 시작했어._어마어마한 발전이지!","On m'a traitée de manière… étonnamment neutre, à mon arrivée._Certains n'étaient pas très contents de me voir, mais c'était il y a un moment déjà, et plusieurs d'entre eux m'adressent des sourires, maintenant._On <nobr>progresse !</nobr>",,"Ja, als ich noch neu hier war, kamen mir die Einheimischen <nobr>überraschend … neutral</nobr> vor._Manche waren nicht sehr erfreut, mich zu sehen. Doch das ist eine Weile her. Inzwischen lächeln mir manche sogar zu._Fortschritt!","É, eu notei que todo mundo foi… surpreendentemente neutro quando eu vim pra cá._Alguns dos locais não gostaram de me ver. Foi há bastante tempo e, desde então, alguns deles até começaram a sorrir pra mim._Progresso!","Да, местные жители на удивление… нейтральные._Кто-то был рад со мной познакомиться. А некоторые уже даже улыбаются мне при встрече._Прогресс!",,
"Hasel_date_LonelyCliffs_Walk_1","Quando eu te conheci, sabia que você tinha algo de especial._E quando o chef Casteau me falou de você também fiquei morbidamente curiosa. Digo, muito curiosa._Acho que foi o fato de que você escolheu vir pra cá por um impulso.","245","43","第一次见到你时，我就觉得你很特别。_后来卡斯托大厨跟我提起你，我就更好奇了。_你突然决定来到这里，这件事本身就很不寻常。","初めて会ったとき、キミは何かが特別だって分かったよ。_それに、カストーシェフから話を聞いたときも病的なくらいにキミのことが気になったんだ。すっごく気になったってことだよ。_キミが勢いだけでこの町に来ることにしたってところが理由だと思う。","내가 널 처음 만났을 때, 너에게 특별한 뭔가가 있다는 걸 알았어._그리고, 꺄스토 셰프님이 네 이야기를 해주실 때마다, 심각하게 궁금해 했었어. 아니지, 매우 궁금해 했었다고 해야되나._네가 아무 계획 없이, 즉흥적으로 이곳에 찾아오기로 결정한 것 때문인 것 같아.","J'ai tout de suite su que t'étais unique._Quand le chef Casteau m'a parlé de toi, ça a éveillé en moi une curiosité malsaine… euh, c'est pas le bon mot. Mais bref, j'étais curieuse._Ta décision de venir ici sur un coup de tête m'a intriguée.",,"Bei unserer ersten Begegnung wusste ich gleich, dass du etwas Besonderes bist._Und das, was Chefkoch Casteau über dich erzählte, weckte meine Neugier._Allein die Tatsache, dass du so kurz entschlossen hergekommen <nobr>bist …</nobr>","Quando eu te conheci, sabia que você tinha algo de especial._E quando o chef Casteau me falou de você também fiquei morbidamente curiosa. Digo, muito curiosa._Acho que foi o fato de que você escolheu vir pra cá por um impulso.","Когда мы впервые встретились, я сразу заметила в тебе что-то особенное._Да и когда шеф Касто о тебе рассказывал, я умирала от любопытства. Так хотелось о больше тебе узнать!_Думаю, все дело в твоем спонтанном решении сюда переехать.",,
"Hasel_date_LonelyCliffs_Walk_2","Uma coisa que eu notei é que minhas falhas verbais diminuem quando tô perto de você. Por que chapéu que isso acontece? Digo, por que será que isso acontece?","245","26","我注意到一件事，只要和你在一起，我说话出错的次数就会变少。我也不知道为什么。","気づいたんだけど、わたし、(playername)といるとあんまり言葉につまらないみたいなんだ。銅のせいなんだろう、じゃなくて、どうしてなんだろう？","네 곁에 있을 때, 말 더듬는 게 줄어든다는 걸 알아챘어. 크게 무엇 때문에 크룽지 쿵금해. 아니, 그게 무엇 때문에 그런지 정말 궁금하다니까?","J'ai remarqué que mes bugs de langage sont moins fréquents quand on est ensemble. Je me demande quoi pour bien… euh, bien pourquoi.",,"Mir ist aufgefallen, dass ich mich seltener verspreche, wenn ich in deiner Nähe bin. Was das wohl zu bestreuten, ähm, bedeuten hat?","Uma coisa que eu notei é que minhas falhas verbais diminuem quando tô perto de você. Por que chapéu que isso acontece? Digo, por que será que isso acontece?","Я заметила, что с тобой почти не заикаюсь. Интересно, почему так происходит?",,
