"key","en",,,"ch","jp","ko","fr","sp","ge","br","ru",,"portrait_animator"
"Pomarine_interaction_F5_PumpkinHunt_2","Comecei a usar as abóboras de isca! Tem alguns animais que gostam bastante delas, então, esses dias, boa parte da minha caça é ficar esperando._Na minha idade, não tem problema ter uma presa fácil de vez em quando.","245","43","后来我索性把南瓜当诱饵了。有些猎物特别爱吃，现在我打猎更多是坐着等。_毕竟我年纪也上来了，偶尔轻松点也没什么不好。","カボチャをエサに動物をおびき寄せることにしたのさ！ カボチャが好物だっていう獲物もいるから、最近は罠を仕掛けて狩りをするようになったんだ。_もうこの歳だからね、たまには楽をするのも悪くないだろう。","호박을 미끼로 써먹어 봤어! 호박을 정말 좋아하는 동물들이 좀 있더구만. 그래서 요 근레 내 사냥은 기다렸다가 쏘기만 하는 게 전부야._내 나이가 되면, 가끔은 쉬운 사냥감을 잡는 것도 괜찮잖아.","J'ai commencé à me servir des citrouilles comme <nobr>appât !</nobr> Certains animaux en raffolent, alors je passe mon temps tapie à les attendre._À mon grand âge, il n'y a rien de mal à chercher des proies faciles.",,"Ich habe angefangen, Kürbisse als Köder einzusetzen! Bestimmte Tiere sind ganz wild auf das Zeug, also verbringe ich jetzt mehr Zeit mit Warten als mit Jagen._In meinem Alter darf man auch mal leichte Beute machen.","Comecei a usar as abóboras de isca! Tem alguns animais que gostam bastante delas, então, esses dias, boa parte da minha caça é ficar esperando._Na minha idade, não tem problema ter uma presa fácil de vez em quando.","Оказывается, тыквы — отличная приманка! Некоторые птицы их просто обожают, так что теперь для охоты приходится запастись терпением._В моем возрасте приятно иногда поймать легкую добычу.",,"laugh"
"Pomarine_interaction_F5_PumpkinHunt_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F6_Night of Spirits",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Pomarine_interaction_F6_NightOfSpirits_1","Eu ajudo a April a organizar o evento. Me parece justo ajudar a guiar os espíritos dos animais que eu caço até seu lugar de descanso. Encerrar o ciclo, entende?","245","34","我会帮艾普莉尔一起办这个小活动。猎来的动物灵体总得有人领它们走完最后一段路吧，算是让事情有个完整的循环。","エイプリルがこの祭りを開くってんで、あたしも手を貸してやったんだよ。これまでに狩ってきた動物の霊を導いてやるのも、狩人の務めだろうさ。安らかに眠れるように見届けてやらないとね。","에이프릴이 이 축제를 운영하는 걸 돕고 있단다. 내가 사냥한 동물들의 영혼들을, 마지막 휴식처로 인도하는 걸 돕는건데, 나는 이게 마땅히 해야할 도리라고 생각하지. 일종의 매듭을 짓는 거라고 보면 돼.","J'aide April avec son petit événement. Après tout, il est normal que je contribue à guider les esprits de mes proies jusqu'à leur dernière demeure. Pour boucler la boucle, en quelque sorte.",,"Ich helfe April bei diesem Fest. Schließlich ist es nur gerecht, dass ich die Geister meiner Jagdbeute zu ihrer letzten Ruhestätte geleite. Alles Teil des ewigen Kreislaufs.","Eu ajudo a April a organizar o evento. Me parece justo ajudar a guiar os espíritos dos animais que eu caço até seu lugar de descanso. Encerrar o ciclo, entende?","Я помогаю Эйприл с этим праздником. Логично, что именно я отправляю духов убитых животных в последний путь.",,
"Pomarine_interaction_F6_NightOfSpirits_2","Vê esses espíritos andando por aí? Nada de novo. Eu vejo eles há décadas nas profundezas da floresta. Demora até conseguir vê-los, mas eles estão lá.","245","27","你说这些灵体四处晃悠？我早就见惯了。在森林里待几十年，慢慢看，总能遇见他们。","動物の霊が歩き回ってるって？ あたしにとっちゃ見慣れたもんだよ。森の奥によく出るし、見えるようになるには何年もかかるけど、精霊たちは身近にいるもんさ。","걸어다니는 영혼들? 나한테는 전혀 새롭지 않단다. 깊은 숲 속에서, 수 십년동안 봐왔거든. 영혼들을 볼려면 오랜 시간이 필요하긴 하지만, 영혼들은 분명 존재하고 있어.","Ah, ces esprits <nobr>vagabonds ?</nobr> Je les connais. Ils errent dans les bois depuis des décennies. Il faut un œil avisé pour les percevoir, mais ils sont bien là.",,"All diese Geister hier? Kein neuer Anblick für mich. Im Wald geistern sie schon seit Jahrzehnten herum. Es dauert lange, bis man sie sehen kann, aber sie sind da.","Vê esses espíritos andando por aí? Nada de novo. Eu vejo eles há décadas nas profundezas da floresta. Demora até conseguir vê-los, mas eles estão lá.","Призраки, значит? Да ничего нового. Я их в лесу постоянно встречаю. Сразу их не разглядеть, но они точно там.",,
"Pomarine_interaction_F6_NightOfSpirits_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F7_Cozy Treats Fair",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Pomarine_interaction_F7_CozyTreatsFair_1",,"245",,,,,,,,,,,
"Pomarine_interaction_F7_CozyTreatsFair_2",,"245",,,,,,,,,,,
"Pomarine_interaction_F7_CozyTreatsFair_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F8_Gingerbread House",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Pomarine_interaction_F8_ChristmasGingerbread_1","Ah, você vai gostar dessa festa. Todo inverno, minha mãe fazia os melhores biscoitos de gengibre._A casa toda ficava com um cheiro delicioso. Esse negócio? Bom, é forte, mas não é exatamente comestível.","245","29","你一定会喜欢这个活动的。我母亲以前每到冬天都会烤姜饼，那香味能把整栋房子填满。_至于这里的这个嘛……味道是挺冲的，能不能吃……就看你胆子大不大了。","あんたも、この祭りは楽しめるだろう。あたしの母親は冬になると最高においしいジンジャークッキーを作ってくれたもんさ。_家中にいいにおいが広がってね。お菓子の家は歯が折れるほど丈夫だけど、食べられたもんじゃないよ。","오, 이번 축제는 재밌을 거야. 우리 엄마는 겨울마다 최고의 진저브레드를 만들어주시곤 했단다._집 안을 환상적인 냄새로 가득 채웠지. 이건 어떠냐고? 맛이 너무 강해. 먹을만 하냐고? 딱히 그렇진 않아.","Oh, je suis sûre que ce festival va te plaire. Chaque hiver, ma mère préparait un pain d'épices incomparable._On pouvait sentir son parfum à travers la maison. Mais je doute que celui-ci soit comestible…",,"Oh, dieses Fest wird dir gefallen. Meine Mutter hat jeden Winter die allerbesten Lebkuchen gebacken._Das ganze Haus duftete danach. Das Ding da? Na ja, stabil ist es. Essbar? Eher nicht.","Ah, você vai gostar dessa festa. Todo inverno, minha mãe fazia os melhores biscoitos de gengibre._A casa toda ficava com um cheiro delicioso. Esse negócio? Bom, é forte, mas não é exatamente comestível.","Этот праздник тебе понравится. Моя матушка каждую зиму готовила лучшие пряники на свете._Запах в доме стоял такой приятный! А что до этого дома… Он, конечно, красивый, но явно несъедобный.",,
"Pomarine_interaction_F5_ChristmasGingerbread_2","A quantidade de ovos necessária para fazer essas paredes enormes de biscoito de gengibre é aterrorizante._Bom, você deve saber, já que é sua área.","245","24","做这么大的姜饼墙要用多少鸡蛋，你听了都得皱眉。_你是厨师，肯定懂我在说什么。","これだけ大きなジンジャークッキーの壁を作るんだ。そりゃあ、たくさんのタマゴが必要になるよ。_あんたも料理人なら分かるだろう。","이 거대 진저브레드 벽을 만드는 데 엄청나게 많은 계란이 사용됐어._너라면 잘 알겠지, 셰프니까.","La quantité d'œufs nécessaire pour concevoir ces murs en pain d'épices géants est pour le moins… impressionnante._Mais j'imagine qu'en tant que chef, tu le sais déjà.",,"Die Menge an Eiern, die man für diese riesigen Lebkuchenwände braucht, ist gelinde gesagt beängstigend._Das solltest du mit deiner Küchenerfahrung am besten wissen.","A quantidade de ovos necessária para fazer essas paredes enormes de biscoito de gengibre é aterrorizante._Bom, você deve saber, já que é sua área.","Только подумай, сколько яиц уходит на такой здоровенный пряничный дом._Тебе ли не знать, ты же у нас шеф-повар, все-таки.",,
"Pomarine_interaction_F5_ChristmasGingerbread_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"107_APRIL",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"F1_Spring Harvest",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F1_SpringHarvest_1","Eu sempre pensei que essa colheita marca o início da primavera. E nunca perco a festa! Além disso, os Takashi são fascinantes._Sabia que eles fazem uma aposta entre eles sobre quem vai vencer o torneio? São todos viciados em apostas.","245","42","在我心里，这场丰收就代表着春天的开始，我每年都不会缺席！隆志家的人也挺有意思的。_你知道吗？他们自己私底下还会打赌猜谁能赢比赛，真是一群爱玩到上头的人。","収穫祭は春の訪れを感じられるお祭りですもの、毎年欠かさず立ち寄らせてもらっているわ！ それにタカシ・ファームの方たちもおもしろいのよ。_ひそかに誰がトーナメントで勝つか賭けているんですって。ギャンブルに夢中になっているのね。","내 생각에는, 이 수확 행사는 봄의 시작을 알리는 것 같아. 나는 절대 놓치지 않는다고! 그리고, 타카시 가족들은 재밌는 사람들이기도 하고._타카시 가족들도 누가 토너먼트에서 이길 지, 비밀 내기를 한다는 거 알아? 도박 중독자들 같다고 이 사람들.","Pour moi, cette récolte marque le début du printemps. Je ne rate jamais cet événement. Et puis, les Takashi sont des gens fascinants._Savais-tu qu'ils pariaient entre eux sur le vainqueur du <nobr>tournoi ?</nobr> Ils sont incorrigibles.",,"Für mich läutet dieses Hoffest den Frühling ein. Ich lasse es mir nie entgehen! Außerdem sind die Takashis faszinierend._Wusstest du, dass sie im Geheimen darum wetten, wer den Wettbewerb gewinnt? Die sind alle spielsüchtig, so viel steht fest.","Eu sempre pensei que essa colheita marca o início da primavera. E nunca perco a festa! Além disso, os Takashi são fascinantes._Sabia que eles fazem uma aposta entre eles sobre quem vai vencer o torneio? São todos viciados em apostas.","Мне кажется, весна начинается как раз с этого праздника. Я его ни за что не пропускаю! Кстати, Такаси такие интересные!_Говорят, они втайне делают ставки на победу в турнире. Игроманы, ей-богу!",,
"April_interaction_F1_SpringHarvest_2","Os espíritos amam essa época do ano. Eu sinto eles aqui por perto… A terra cheia de nutrientes e a colheita atraem eles.","245","23","灵体特别喜欢这个季节，我都能感觉到他们在附近。肥沃的土地、新鲜的收成，会把他们悄悄吸引过来。","精霊たちもこの季節が大好きなのよ。とても近くに精霊たちの気配を感じるわ。豊かな土とみずみずしい実りに引き寄せられるのでしょうね。","영혼들은 이맘 때를 정말 좋아해. 영혼들이 가까히 있는 걸 느낄 수 있어. 기름진 땅과, 신선한 수확물들에 영혼들이 이끌리거든.","Les esprits apprécient particulièrement cette période de l'année. Oui, je les sens tout autour de moi… Ils sont attirés par la terre fertile et les récoltes abondantes.",,"Die Geister lieben diese Jahreszeit. Ich kann sie spüren, ganz in der Nähe, angelockt vom fruchtbaren Boden und der frischen Ernte.","Os espíritos amam essa época do ano. Eu sinto eles aqui por perto… A terra cheia de nutrientes e a colheita atraem eles.","Духам очень нравится это время года. Они рядом, я чувствую. Их манят богатая почва и свежий урожай.",,
"April_interaction_F1_SpringHarvest_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F2_Seuqoia Picnic",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F2_SequoiaPicnic_1",,"245",,,,,,,,,,,
"April_interaction_F2_SequoiaPicnic_2",,"245",,,,,,,,,,,
"April_interaction_F2_SequoiaPicnic_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F3_Midsummer Feast",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F3_MidsummerFeast_1",,"245",,,,,,,,,,,
"April_interaction_F3_MidsummerFeast_2",,"245",,,,,,,,,,,
"April_interaction_F3_MidsummerFeast_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F4_Beach Solstice",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F4_BeachSolstice_1","Eu sempre venho para cá para colocar os pés na areia. Eu amo essa praia, e hoje ela está ainda mais linda._Acho que vou procurar umas conchas para fazer um colar…","245","34","我常来海边踩踩沙子，光是这样就觉得舒服。_今天的海滩更是美得过分。也许我等会儿去挖点贝壳，串条项链玩玩。","砂に足をうずめたくて、よくここへ来ているの。今日の浜辺は格別に美しいわね。_貝がらを拾ってネックレスでも作ろうかしら。","나는 가끔 여기로 내려와서, 발가락을 모래에 묻어보곤 해. 나는 해변을 정말 좋아하는데, 오늘따라 더 아름다워 보이네._조개 껍데기를 좀 주워다가 목걸이를 만들을지도 모르겠어.","Je viens souvent ici pour plonger mes orteils dans le sable. J'adore cette plage, et elle est encore plus belle aujourd'hui._Je devrais peut-être aller dénicher des coquillages pour en faire un collier…",,"Ich komme oft hierher, um meine Füße in den Sand zu stecken. Heute sieht der Strand wirklich besonders schön aus._Vielleicht gehe ich ein paar Muscheln sammeln und bastele daraus eine Kette.","Eu sempre venho para cá para colocar os pés na areia. Eu amo essa praia, e hoje ela está ainda mais linda._Acho que vou procurar umas conchas para fazer um colar…","Мне нравится ходить по теплому песку. Пляж сегодня особенно красивый._Попробую накопать ракушек и смастерю себе ожерелье.",,
"April_interaction_F4_BeachSolstice_2","Tem algo no solstício que traz à tona a energia das pessoas._Elas ficam focadas no agora. Deixam a tecnologia de lado e aproveitam a natureza estonteante.","245","22","夏至日总能让大家把心思都收回来，让人专注在眼前的一切。_没科技、没杂念，只有让人屏住呼吸的自然风景。","夏至が訪れると、人々のあふれる生命力を感じられるわ。_誰もがテクノロジーから離れ、美しい自然の中で心からこの瞬間を楽しんでいるのよ。","하지라는 건, 사람들의 에너지를 전면에 정렬해주는 것 같아._사람들은 정말로 현재에 집중하게 되잖아. 기술같은 것 없이, 오직 숨 멎을 듯 아름다운 자연만이 있을 뿐.","J'ai l'impression que le solstice fait ressortir l'énergie qui sommeille en nous._On se concentre sur le présent en profitant de la nature, loin des écrans.",,"Irgendwie macht die Strandsonnwende etwas mit den Leuten._Sie konzentrieren sich ganz auf die Gegenwart. Keine Technologie. Einfach nur die Natur genießen.","Tem algo no solstício que traz à tona a energia das pessoas._Elas ficam focadas no agora. Deixam a tecnologia de lado e aproveitam a natureza estonteante.","Равноденствие пробуждает в наших душах нечто особое._Сразу хочется сосредоточиться на настоящем. Чистая сила природы и никаких технологий.",,
"April_interaction_F4_BeachSolstice_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F5_Pumpkin Hunt",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F5_PumpkinHunt_1","Eu já tinha planos, então não vou participar da Caça à Abóbora esse ano, mas espero que todos se divirtam.","245","23","今年的南瓜狂欢赛我去不了，我另有安排。不过希望大家玩得尽兴。","今年はカボチャ狩りには行かないわ。先に予定が入っているのだけれど、みなさんは楽しい時間をすごせるといいわね。","올해 가을 호박 사냥에는 가지 않을 거예요. 계획을 이미 세워뒀거든요, 하지만 모두가 좋은 시간을 보내면 좋겠어요.","Je ne vais pas participer à la Chasse aux citrouilles cette année, j'ai d'autres engagements. Mais j'espère que tout le monde passera un bon moment.",,"Dieses Jahr nehme ich nicht an der herbstlichen Kürbisjagd teil, weil ich schon etwas vorhabe. Aber ich hoffe, alle anderen amüsieren sich gut.","Eu já tinha planos, então não vou participar da Caça à Abóbora esse ano, mas espero que todos se divirtam.","Я в этом году на «Охоту за тыквами» не попаду, у меня другие планы. Надеюсь, остальным праздник понравится.",,
"April_interaction_F5_PumpkinHunt_2","Caça à Abóbora? De jeito nenhum. Você sabia que eles usam abóboras modificadas geneticamente? A Valentina tem muita cara de pau…_E não vou nem falar nada daquela casa! É uma aberração, isso sim.","245","33","南瓜狂欢赛？我肯定不去。你知道那些南瓜是转基因的吗？瓦伦蒂娜胆子可真大。_还有那座南瓜屋……那玩意儿都超出生物自然界范围了，离谱得很。","カボチャ狩り？ 絶対に行かないわ。あのお祭りでは、遺伝子を組み換えたカボチャを使っているってご存知？ ヴァレンティーナも大それたことをするものね。_それにあのカボチャの家だって… 自然をねじ曲げて生まれた化け物としか思えないわ。","호박 사냥? 절대 안갈거야. 유전자 조작 호박을 쓴다는 거 알고 있었어? 발렌티나는 참 대담하네._그리고 그 집 얘기는 꺼내지도 마. 그건 기형적인 거야, 말 그대로. ??","La Chasse aux <nobr>citrouilles ?</nobr> Non, sans façon. Sais-tu qu'ils utilisent des citrouilles génétiquement <nobr>modifiées ?</nobr> Valentina a du culot._Sans parler de cette horrible maison. C'est une aberration, il n'y a pas d'autre mot.",,"Die Kürbisjagd? Nein danke. Wusstest du, dass die Kürbisse genetisch modifiziert wurden? Valentina hat echt Nerven._Und von diesem Haus will ich gar nicht erst anfangen. Es ist monströs, wirklich.","Caça à Abóbora? De jeito nenhum. Você sabia que eles usam abóboras modificadas geneticamente? A Valentina tem muita cara de pau…_E não vou nem falar nada daquela casa! É uma aberração, isso sim.","«Охота за тыквами»? Нет, я не пойду. Ты вообще в курсе, что тыквы-то там генетически модифицированные? Валентина совсем обнаглела…_Я уж не говорю про дом, настоящая ошибка природы.",,
"April_interaction_F5_PumpkinHunt_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F6_Night of Spirits",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F6_NightOfSpirits_1","(playername), essa é sua primeira Noite dos Espíritos? Então prepare-se para ver algo especial._Não sei porque Porto das Cinzas foi escolhida como o ponto de encontro dos espíritos, mas aqui estão eles, e eu também.","245","36","(playername)，这是你第一次参加灵影之夜吧？做好见识奇景的准备。_我不知道为什么白蜡港会成为灵体聚集的地方，但既然他们来了，我也会在这儿陪着。","(playername)は、魂の祝宴に初めていらしたのでしょう？ とても特別な体験になるでしょうね。_なぜホワイトアッシュ港が精霊が行き交う場所に選ばれたのかは分からないけれど、彼らがやって来るからこそ、わたくしもここにいるの。","(playername), 영혼의 밤에는 처음 와 본건가? 특별한 걸 보게 될거니, 마음 준비를 좀 해둬._왜 하얀 재 항구가 영혼들의 중심지로 선택받았는 지는 모르겠지만, 영혼들은 여기에 있어, 그러니 나도 여기에 왔지.","C'est ta première Nuit des esprits, <nobr>(playername) ?</nobr> Alors prépare-toi à en prendre plein les mirettes._Je ne sais pas pourquoi, mais les esprits ont choisi de se rassembler à Port-aux-Cendres, alors je les accompagne.",,"(playername), ist das deine erste Geisternacht? Dann freu dich auf ein besonderes Erlebnis._Ich weiß nicht, warum die Geister unser Weißflockenhafen als Treffpunkt auserkoren haben, aber sie sind <nobr>hier –</nobr> und ich bin es auch.","(playername), essa é sua primeira Noite dos Espíritos? Então prepare-se para ver algo especial._Não sei porque Porto das Cinzas foi escolhida como o ponto de encontro dos espíritos, mas aqui estão eles, e eu também.","(playername), это ведь твоя первая «Ночь духов»? Тебя ждет нечто особенное!_Не знаю, за что духам так полюбилась именно Белая Пристань, но нам от них уже никуда не деться.",,
"April_interaction_F6_NightOfSpirits_2","É bizarro como os mundos físico e espiritual se encontram nesta época do ano._A luz das luminárias de ectoplasma vão deixar os espíritos visíveis aos nossos olhos nus.","245","31","每年这个时候，灵界跟现实世界像是叠在一起一样，真是怪得很。_灵质灯的火光会让灵体清清楚楚显现出来。","この季節になると、霊界と物質界が重なり合うの… とても不思議なことよね。_エクト・ライトの炎の力が、わたくしたちに精霊の姿を視せてくれることでしょう。","이 시기에 영적 세계와 물질 차원이 한 데 겹쳐지는 게, 참 기묘해._액토플라즘 램프의 불길이 영혼들을 맨 눈으로 볼 수 있도록 해줄거야.","Étrangement, l'au-delà et le monde physique ne semblent faire qu'un durant cette période…_Les flammes des lampadaires à ectoplasme rendent les esprits visibles à l'œil nu. Tu vas voir.",,"Es ist erstaunlich, wie sehr sich die Geisterwelt und unsere Daseinsebene in dieser Zeit des Jahres überschneiden._Im Licht der Ektoplasma-Lampen können wir die Geister mit bloßem Auge sehen.","É bizarro como os mundos físico e espiritual se encontram nesta época do ano._A luz das luminárias de ectoplasma vão deixar os espíritos visíveis aos nossos olhos nus.","Странно, что именно в это время года мир духов пересекается с нашим миром._Призраков можно увидеть невооруженным глазом в свете эктоплазменных ламп.",,
"April_interaction_F6_NightOfSpirits_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F7_Cozy Treats Fair",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F7_CozyTreatsFair_1",,"245",,,,,,,,,,,
"April_interaction_F7_CozyTreatsFair_2",,"245",,,,,,,,,,,
"April_interaction_F7_CozyTreatsFair_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F8_Gingerbread House",,,,,,,,,,,,,
,,,,,,,,,,,,,
"April_interaction_F8_ChristmasGingerbread_1","Ah, oi! Que bom que você veio para a Festa da Casa de Biscoito. Cuidado com as paredes, elas são bem pesadas!","245","25","你好！你也来参加姜饼屋大赛啦！等他们把姜饼屋的墙板立起来时小心点，那东西可沉得很。","あら！ お菓子の家作りに来てくださってうれしいわ。家の壁を持ち上げるときには腰を痛めないように気をつけて。かなり重いでしょうから！","어머 안녕하세요! 진저브레드 제빵대회에 참여하신다니, 정말 기뻐요. 집 벽을 세울 때 조심하세요. 꽤 무거우니까요!","<nobr>Salut !</nobr> Ravie de te retrouver pour le Concours de maison en pain d'épices. Ne t'approche pas trop des murs lorsqu'ils les érigent, ils sont très <nobr>lourds !</nobr>",,"Oh, hallo! Freut mich, dass du beim Lebkuchen-Wettbacken mitmachst. Pass auf, wenn die Wände hochgewuchtet werden, die sind echt schwer!","Ah, oi! Que bom que você veio para a Festa da Casa de Biscoito. Cuidado com as paredes, elas são bem pesadas!","Привет! Рада видеть тебя на пряничном турнире! Гляди в оба, когда будут поднимать стены пряничного дома: они тяжеленные!",,"laugh"
"April_interaction_F5_ChristmasGingerbread_2","Meu dom me diz que a construção desta estrutura confeitada vai ser cheia de felicidade e alegria._Também sinto temor, ansiedade e… ah, senti algo vindo da Prisca. Vou ver se posso ajudar ela de alguma forma.","245","43","我的“天赋”告诉我，在建这座姜饼屋的过程中会有很多欢乐和笑声……_不过也掺着点紧张和不安。哦，我感觉到普莉丝卡的情绪了，我去看看能不能帮上她。","クッキーの家を建てることを通じて、喜びと幸福に満ちた時間が訪れる… わたくしの予知の力がそう告げているわ。_それに恐怖や不安も入り混じっているようね… あら、これはプリスカが抱えている気持ちだわ。何とか力になってあげたいものね。","내 능력이, 이 빵으로 된 건물을 짓는 내내 즐거움과 기쁨이 있을 거라고 말해주고 있어요._두려움, 불안 같은 것도 느껴지네 . . . 오, 프리스카를 만나러 가야겠어요. 프리스카를 도와줄 수 있을 지 한번 봐야겠네요.","Mon intuition me suggère que cette structure aromatique est imprégnée de joie et de bonne humeur._Je sens également des ondes de crainte, d'anxiété et… oh, ça doit être Prisca. Je vais voir si je peux l'aider.",,"Meine Gabe verrät mir, dass der Bau dieses Lebkuchenhauses viel Jubel und Trubel bringen wird._Ich spüre auch Furcht, Panik <nobr>und … oh,</nobr> das muss Prisca sein. Mal sehen, ob ich ihr helfen kann.","Meu dom me diz que a construção desta estrutura confeitada vai ser cheia de felicidade e alegria._Também sinto temor, ansiedade e… ah, senti algo vindo da Prisca. Vou ver se posso ajudar ela de alguma forma.","Мой дар шепчет, что строительство сладкого дома подарит всем чувство радости и восхищения._А еще я чувствую ужас, тревогу и… А, это Присса. Попробую ей помочь.",,"worried"
"April_interaction_F5_ChristmasGingerbread_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"108_NACIM",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"F1_Spring Harvest",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Nacim_interaction_F1_SpringHarvest_1","As meninas amam ficar olhando para o espantalho. Já eu prefiro jogar algumas rodadas de Aposta do Fazendeiro._Você devia jogar também, é bem divertido.","245","28","我女儿们最喜欢看那只巨大的稻草人，而我嘛，更爱来几局农夫对局。_你也可以试试，挺有意思的。","うちの子たちは大きなカカシを見るのが大好きなんだ。ぼくのお気に入りは、ラッキー・ハーベストだね。_キミもやってごらんよ、結構楽しいよ。","우리 애들은 거대한 허수아비를 바라보는 걸 좋아해. 반면에, 나는 농부의 내기를 좋아하지._너도 한번 해봐. 꽤 재밌다고.","Les poussinettes adorent regarder l'épouvantail géant. Moi, ce que je préfère, c'est jouer aux Enjeux fermiers._Tu devrais essayer, c'est vraiment sympa.",,"Meine Töchter sehen sich gern die riesige Vogelscheuche an. Mir sind ein paar Runden Bauernwette lieber._Du solltest es auch mal probieren. Ist ziemlich spaßig.","As meninas amam ficar olhando para o espantalho. Já eu prefiro jogar algumas rodadas de Aposta do Fazendeiro._Você devia jogar também, é bem divertido.","Дочкам нравится глазеть на огромное пугало. А мне больше нравится играть в сельский заклад._Попробуй, тебе понравится.",,
"Nacim_interaction_F1_SpringHarvest_2","A Aminata agora quer ser uma fazendeira. Não é uma profissão ruim, e ela já tem quase tudo que precisa pra ser uma._Ela acorda cedo, molha demais as plantas e espalha lama pela casa toda. Quer saber? Ela já é uma fazendeira!","245","41","阿米娜塔现在说想当农夫。其实这职业不赖……说真的，她几乎具备当农夫的全部特质。_起得早、浇水浇太多、还老是把泥巴踩进屋里。仔细一想——她已经算是半个农夫了！","アミナタは農家になりたいんだってさ。悪くない仕事だね… いや、あの子はかなり農家に向いてるかもしれないな。_早起きは得意だし、植物に水をドバドバやるし、家中泥だらけにするし… ほらね？ もう農家みたいなもんだよ！","지금은 아미나타가 농부가 되고싶어하네 . . . 흠, 농부가 되기 위한 자질은 충분히 있긴하지._일찍 일어나고, 식물들한테 물을 과하게 많이 주고, 진흙을 묻히고 집안까지 들어오기도 하니까. 생각해보니까, 아미나타는 이미 어엿한 농부네!","Aminata veut devenir agricultrice. C'est pas un mauvais métier, ça… et à vrai dire, elle a déjà toutes les qualités requises._Elle se lève avec les poules, arrose excessivement les plantes et répand de la boue partout dans la <nobr>maison !</nobr>",,"Aminata will jetzt auch Bäuerin werden. Kein schlechter <nobr>Beruf …</nobr> Ha, sie ist bestens dafür geeignet._Sie wacht früh auf, überwässert Pflanzen und verteilt Matsch im ganzen Haus. Weißt du was? Sie ist schon eine Bäuerin!","A Aminata agora quer ser uma fazendeira. Não é uma profissão ruim, e ela já tem quase tudo que precisa pra ser uma._Ela acorda cedo, molha demais as plantas e espalha lama pela casa toda. Quer saber? Ela já é uma fazendeira!","Амината хочет податься в фермеры. Дело достойное, да и все нужные навыки у нее есть._Просыпается на заре, заливает растения водой, грязь в дом тащит… Как по мне, так она уже фермер!",,"laugh"
"Nacim_interaction_F1_SpringHarvest_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F2_Seuqoia Picnic",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Nacim_interaction_F2_SequoiaPicnic_1",,"245",,,,,,,,,,,
"Nacim_interaction_F2_SequoiaPicnic_2",,"245",,,,,,,,,,,
"Nacim_interaction_F2_SequoiaPicnic_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F3_Midsummer Feast",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Nacim_interaction_F3_MidsummerFeast_1",,"245",,,,,,,,,,,
"Nacim_interaction_F3_MidsummerFeast_2",,"245",,,,,,,,,,,
"Nacim_interaction_F3_MidsummerFeast_3",,"245",,,,,,,,,,,
,,,,,,,,,,,,,
"F4_Beach Solstice",,,,,,,,,,,,,
,,,,,,,,,,,,,
